,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,winner,winning_abbr
201803010POR,48.76,19.8,7.28,4.6,114.3,77.26,33.2,0.5086,87,0.4694,40.6,0.2728,23,0.807,18.8,27.4,240,112,27.4,12,18.2,106.8,8.56,8.2,0.2396,21.2,0.3394,6.8,52.7,45.2,0.5518,11.92,13.2,65.8,0.5142,33.8,30.6,59.24,23.4,6.4,4.2,112,72.6,31.2,0.524,85.2,0.4706,40,0.2912,24.4,20.2,0,240,114.3,22.74,9.8,17.8,109.2,7.46,7.2,0.2982,25.2,9,47.32,41,0.5716,10.86,11.6,60,0.5204,31,0,95.58,Home,POR
201803020UTA,46.12,18.4,6.52,4.2,114.04,75.76,32.2,0.5186,84.8,0.4734,39.8,0.3002,24.4,0.8304,20.4,28.6,240,111.18,23.52,10.4,19,107.6,9.54,9.2,0.2574,22.2,0.3618,7.6,50.08,42.6,0.5662,12.78,14,62.6,0.5146,32.2,31.8,55.38,22,7.06,4.4,111.18,76.48,32,0.5308,84.6,0.477,40.2,0.3168,26.2,21.2,0,240,114.04,24.24,10.2,18.4,110.6,8.24,8,0.301,25.2,9,49.94,42.2,0.5778,12.5,13.6,59.4,0.5316,31.2,0,96.94,Home,UTA
201803130WAS,45.16,18.4,6.62,4,115.28,74.1,30.8,0.5414,82,0.496,40.6,0.3102,24.8,0.833,20.8,29.6,240,115.74,23.22,9,21,109.4,9.98,9.4,0.2402,19.8,0.38,7.4,49.72,39.8,0.5892,12.54,13.4,62.2,0.5328,33.2,34.2,59,23,7.4,4.6,115.74,76.78,29.4,0.5314,82,0.4784,39,0.3442,28,22.6,0,240,115.28,25.9,10.6,19.2,109.2,7.78,7.4,0.3056,25,8.6,50.3,40,0.5816,12.52,13.4,57,0.5384,30.4,0,94.82,Away,MIN
201803170SAS,48.34,19.4,6.4,4,117.78,71.18,30,0.5396,80.6,0.4968,40,0.321,25.4,0.8518,21.6,28,240,115.74,21.8,8,19.6,108.4,8.12,7.6,0.213,17.2,0.4166,6.8,48.02,38,0.5906,12.38,13,63.4,0.524,33.2,38.8,56.38,23.6,8.14,5.2,115.74,78.2,29,0.5276,86.4,0.4804,41.4,0.287,24.4,19.6,0,240,117.78,28.82,11.8,19.2,110.4,8.12,7.6,0.295,25.4,8,51.98,40.8,0.5702,10.38,11.2,61,0.5492,33.4,0,93.92,Home,SAS
201803230NYK,50.2,19.6,6.98,4.4,117.96,70.82,30.8,0.5344,80.4,0.4876,39.2,0.3116,24.6,0.8434,20.6,29,240,112.88,19.8,7.6,19.8,106.4,7,6.6,0.2402,19.2,0.406,7.4,46.74,38.4,0.5834,12.78,13.4,61.2,0.5194,31.8,39.6,57.88,24.2,7.14,4.6,112.88,80.2,30.8,0.5228,88,0.4722,41.4,0.293,25.2,19.6,0,240,117.96,29.18,12.2,20,111.2,8.92,8.4,0.3034,26.6,8.8,53.26,43,0.5634,9.5,10.4,61.4,0.5336,32.6,0,94.5,Away,MIN
201803240PHI,52.06,20.2,5.9,3.6,117.94,72.46,30.8,0.5236,82.6,0.4752,39,0.3414,28,0.8098,22.4,30,240,112.5,20.36,8.4,20.4,108.2,7.26,7,0.2412,19.8,0.4182,7.8,46.84,39.2,0.5742,12.24,13.2,62.8,0.4998,31.2,40.4,64.16,27.4,8.04,5.4,112.5,79.64,32.4,0.545,87.2,0.4894,42.6,0.2988,25.4,18.8,0.4,240,117.94,27.54,11.2,22.2,113.6,8.72,8.4,0.3222,28,9.6,53.16,43.6,0.5784,10.64,11.8,59.2,0.5604,33,15.2,96.72,Home,PHI
201804010MIN,57.3,23.2,8.02,5,113.9,75.54,33.6,0.5444,83,0.4934,40.6,0.3234,26.8,0.8054,21.4,31,240,115.06,23.12,9.2,19.6,110.8,7.04,6.8,0.2688,22,0.391,8.2,51.02,42.8,0.59,12.94,14,61,0.5438,32.4,41.6,63.66,27,6.7,4.6,115.06,76.88,30.6,0.5242,89.6,0.4712,42.2,0.2402,21.2,16,0.4,240,113.9,24.46,10.4,21.4,109.8,9.34,9,0.3012,27,9.4,48.98,41,0.555,9.62,10.6,62.6,0.5248,32.8,15.2,96.84,Away,UTA
201710190OKC,59.4,19,7.7,4,106.2,69.8,30,0.449,79,0.405,32,0.241,19,0.684,13,1,240,85,28.2,11,23,84,8.1,8,0.304,24,0.292,7,50,41,0.481,22.2,25,55,0.455,25,0,66.7,26,12.7,7,85,71.8,28,0.494,90,0.433,39,0.244,22,16,0,240,106.2,30.2,13,22,105,14.2,14,0.422,38,11,50,41,0.527,15.3,18,52,0.538,28,0,98.9,Home,OKC
201710270NYK,59.7,18.5,4.55,2.5,110.35,65.5,30,0.461,77,0.4025,31,0.2605,20,0.699,14,2,240,88.5,20.2,8,21.5,85,6.7,6.5,0.352,27,0.3295,9,44.45,38,0.4955,19.1,20.5,50,0.4385,22,1.5,54.95,22.5,13,6.5,88.5,79.8,32,0.4945,94,0.441,41.5,0.2085,19.5,13,0,240,110.35,34.5,16,20.5,106,10.85,10.5,0.349,32.5,10,55.55,48,0.517,12.35,14.5,61.5,0.5155,31.5,0,96.2,Home,NYK
201711030NYK,56.46666667,18,4.666666667,2.666666667,114.1666667,68.66666667,29,0.4396666667,83.66666667,0.3853333333,32,0.3006666667,25.66666667,0.7363333333,19.33333333,3,240,95.2,24.56666667,12,22.66666667,92.33333333,6.833333333,6.666666667,0.3446666667,28.66666667,0.3133333333,9,45.96666667,41,0.4876666667,15.43333333,17,55,0.4206666667,23,2.333333333,54.4,23,12.26666667,6.666666667,95.2,75.43333333,34.66666667,0.5173333333,91.66666667,0.4663333333,42.66666667,0.2346666667,21.33333333,16,0,240,114.1666667,31.33333333,13.66666667,21.66666667,110.6666667,8.933333333,8.666666667,0.3323333333,30.33333333,9.333333333,54.03333333,48.33333333,0.5486666667,11.86666667,13.66666667,61.33333333,0.546,33.33333333,0,96.96666667,Home,NYK
201711070NYK,56.625,19.5,4.5,2.5,117.65,71.325,27.5,0.46575,85.5,0.4045,34.5,0.27225,23.5,0.75825,18,3.75,240,102.075,27.675,13.25,22.5,97.5,7.3,7,0.36025,30.75,0.33625,10.5,47.8,40.75,0.50925,14.5,16,54.75,0.4405,24,3,56.9,24.5,11.525,6.25,102.075,72.325,33.25,0.558,87.5,0.49975,43.25,0.246,21.25,16,0,240,117.65,28.675,11.75,21,112.5,8.05,7.75,0.3325,29,10,52.2,45,0.5865,12.9,14.25,58.5,0.5745,33.25,0,95.75,Home,NYK
201711080ORL,57.68,20.8,4.36,2.4,117.9,73.72,28,0.4838,84.4,0.4286,36,0.2504,21.4,0.7604,16.4,4,240,102.68,29,13,22.2,97.8,7.32,7,0.3182,27,0.3524,9.4,50.08,41,0.5228,15.84,17.4,57.4,0.4612,26.6,3.6,59.94,25.8,11.28,6.4,102.68,71,31.2,0.5702,86,0.5074,43.2,0.2518,21.4,15.4,0,240,117.9,26.28,10.6,19.8,112.4,9.84,9.4,0.336,28.8,10.6,49.92,41.8,0.594,12.68,13.8,57.2,0.575,32.6,0,95.44,Home,ORL
201711110NYK,58.46,20.8,4.08,2.4,121.64,75.66,28.2,0.4778,84.6,0.4226,35.6,0.2772,23.6,0.7836,18.6,5.6,240,104.96,28.48,13,21.2,99.2,6.98,6.6,0.3124,26.6,0.3576,9.4,50.32,41.2,0.5242,13.84,15,58,0.4496,26.2,4.2,58.94,26.4,10.8,6.2,104.96,71.52,32,0.5892,86,0.5252,44.8,0.2364,20,14.6,0,240,121.64,24.34,9.6,19.8,115,8.28,7.8,0.3116,26.6,10.8,49.68,41.6,0.6108,11.66,12.4,59.4,0.5786,34,0,94.54,Home,NYK
201711150NYK,57.64,21,7.14,4.2,122.74,77.42,27.8,0.4908,85.4,0.4286,36.4,0.2642,22.8,0.829,18.8,6.8,240,109.42,30.32,13.8,21.8,102.2,7.06,6.6,0.321,27.6,0.3814,10.6,51.56,41.6,0.539,13.26,14.4,57.8,0.4424,25.8,4.8,59.78,26.2,10.42,6,109.42,69.68,31.4,0.5952,82.6,0.5292,43.6,0.2636,21.6,16.8,0,240,122.74,22.58,8.2,19.8,114.8,7.68,7.2,0.3082,25.4,10.8,48.44,39.6,0.6246,11.92,12.4,57.2,0.5766,32.8,0,93.5,Home,NYK
201711170TOR,58.98,21,7.7,4.4,122.18,80.54,28.2,0.4872,84.2,0.4244,35.6,0.2254,18.8,0.8432,15.8,7.2,240,106.38,29.16,12.6,19.2,97.6,7.2,6.6,0.3056,25.8,0.4034,10.6,52.12,40.8,0.5298,13.32,14.2,58.4,0.4272,25,5.6,62.3,27.2,11.5,6.8,106.38,70.84,30.8,0.607,80.8,0.5386,43.4,0.2344,18.8,14.4,0,240,122.18,19.46,7,18.8,112.2,7.54,7,0.315,25.4,11,47.88,37.8,0.6314,12.28,12.4,55.4,0.5898,32.4,0,91.78,Home,TOR
201711220NYK,58.92,20.4,9.8,6,119.32,78.64,29.6,0.4796,83.4,0.417,34.6,0.2294,19,0.8118,15.4,7.2,240,102.9,26.98,11.6,19.4,95,6.3,5.8,0.3116,26,0.396,10.4,50.9,41.2,0.5204,13.7,14.6,57.4,0.421,24.2,6.8,62.9,27.2,12.5,7.2,102.9,73.02,31.8,0.572,84.4,0.511,43,0.215,18,14,0,240,119.32,21.36,8.4,18.8,110.2,8.14,7.6,0.3,25.2,10.2,49.1,40.2,0.5988,11.06,11.4,59.2,0.5592,32.8,0,92.34,Home,NYK
201711270NYK,56.26,18.8,9.86,6.2,114.54,76.8,31.6,0.466,84,0.4012,33.6,0.2594,21.6,0.8272,17.8,7.8,240,103.38,22.5,10.2,19.6,95.8,6.9,6.4,0.3322,27.8,0.3792,10.8,48.44,41.8,0.514,11.2,11.8,56.2,0.409,22.8,8.2,55.9,23.6,11.4,6.4,103.38,77.5,34.6,0.5334,86,0.483,41.4,0.21,18,14.6,0,240,114.54,23.2,10,19.8,106,5.36,5,0.264,22.6,8.6,51.56,44.6,0.5672,11.04,11.6,63.4,0.526,32.8,0,92.66,Away,POR
201712030NYK,53.88,18.8,9.36,6,110.24,76.36,32.2,0.4798,84.4,0.4164,35,0.2552,21.4,0.8396,18,8.8,240,105.8,21.1,9.6,18.2,98.6,7.28,6.8,0.3454,29,0.3584,10.6,47.86,41.8,0.5272,10.66,11.2,55.4,0.4444,24.4,9.6,51.94,21.4,10.82,6,105.8,78.9,35.2,0.5134,86.6,0.471,40.6,0.1982,17,14,0,240,110.24,23.64,10.4,20.2,102.4,4.9,4.6,0.2362,20.2,7.2,52.14,45.6,0.5476,11.52,12.2,66.4,0.5122,33.4,0,93.12,Away,ORL
201712140BRK,53.92,19.6,7.98,4.8,107.9,76.72,32.2,0.4756,86.4,0.4226,36.4,0.2616,22.4,0.8242,18.6,9.6,240,106.06,22.28,10.2,18.2,100.6,8.44,8,0.3018,26,0.3612,9.2,48.48,42.4,0.5228,10.36,11.2,60.4,0.457,27.2,11.4,53.82,22,9.7,5.8,106.06,77.72,35,0.512,87,0.4664,40.4,0.1918,16.6,13.4,0,240,107.9,23.28,10.2,20.6,102,6.08,5.8,0.2856,24.4,7.8,51.52,45.2,0.544,12.46,13.4,62.6,0.5376,32.6,0,94.68,Away,NYK
201712160NYK,52.58,19.8,9.48,5.4,109.54,74.86,31.6,0.4986,85.2,0.4414,37.6,0.2712,23,0.7678,18,11.2,240,109.38,23.9,10.6,20.2,103,8.94,8.4,0.3148,26.8,0.3718,9.8,49.02,42.2,0.54,11.28,12.2,58.4,0.478,27.8,12.6,51.7,20.4,7.5,4.2,109.38,76.1,33.4,0.518,85.2,0.4638,39.2,0.239,19.6,15.6,0,240,109.54,25.16,10.8,21.2,102.8,7.26,6.8,0.2856,23.8,8.8,50.98,44.2,0.5528,12.7,13.6,61.4,0.5074,30.4,0,94.16,Home,NYK
201712180CHO,52.88,19.8,8.06,4.4,108.84,74.74,31,0.4846,85,0.4402,37.4,0.2764,23.4,0.7944,18.8,12.8,240,106.74,23.12,10.2,18.8,101.2,10.12,9.6,0.2692,22.8,0.3316,7.6,48.38,41.2,0.5306,11.6,12.6,62.2,0.4812,29.8,13.6,52.18,20.6,6.4,4,106.74,76.88,33.6,0.525,84.2,0.4692,39.2,0.2388,19.4,15.6,0,240,108.84,25.28,10.6,20.6,103,7.6,7.2,0.2794,23,9,51.62,44.2,0.56,14.06,15.2,61.2,0.506,30.2,0,94.94,Home,CHO
201712250NYK,55.16,20.4,9.02,5.2,110.6,73.26,30.2,0.4846,84.8,0.4364,37,0.287,24.2,0.7918,19.4,11.2,240,107.5,26.9,11.6,18.8,101.6,9.52,9,0.2868,24.2,0.3364,8.2,49.32,41.8,0.5318,12.58,13.8,60.6,0.477,28.8,11,54.24,21.6,7.3,4.4,107.5,73.1,31.6,0.525,85.4,0.4704,39.8,0.2484,20.6,16,0,240,110.6,26.76,11.4,20.8,104.4,8.46,8,0.2774,23,8.8,50.68,43,0.559,13.44,14.6,62.4,0.5098,31,0,94.66,Away,PHI
201712280SAS,60,22.8,10.92,6.2,115.18,73.04,29.8,0.4836,86.4,0.4374,37.8,0.265,22.8,0.8012,18.4,12,240,108.5,28.52,12.4,21.8,102,9.14,8.6,0.2498,21.4,0.365,8,49.78,42.2,0.5284,12.34,13.6,65,0.457,29.8,12.4,59.52,23.6,6.88,4.4,108.5,71.48,31.2,0.541,82.8,0.4806,39.4,0.3244,26.4,19.8,0,240,115.18,26.98,11.4,19.6,108.2,8.06,7.6,0.2952,24,9.6,50.22,42.6,0.5788,12.62,13.6,58.8,0.519,29.8,0,94.16,Home,SAS
201712300NOP,60.48,23,11.38,6.8,114.2,76.94,32.6,0.4728,87.4,0.4324,37.8,0.2602,22.6,0.7998,18.2,13,240,106.46,26.46,11.8,22,100.8,8.04,7.6,0.2452,21.2,0.3176,7,50.44,44.4,0.5178,11.12,12.2,66.2,0.4632,30.8,13,60.8,24.2,7.06,4.6,106.46,73.54,33.6,0.535,83,0.4818,39.6,0.3332,27.2,20.4,0,240,114.2,23.08,10,19.2,108,6.58,6.2,0.256,20.8,8.4,49.56,43.6,0.5746,11.42,12.2,62.2,0.5074,31.2,0,94.86,Away,NYK
201801020NYK,62.1,23,9.88,6.4,108.62,75.68,34.6,0.4618,86.8,0.4232,36.8,0.2962,25.4,0.8446,21.4,12.4,240,106.3,24.72,11.4,21,101.6,8.38,8,0.2474,21.2,0.3028,6.6,49.54,46,0.5186,10.04,11,65.6,0.4568,30.2,15.4,61.74,24.2,8.56,5.4,106.3,75.28,35.4,0.4932,86.6,0.452,39,0.2992,25.6,19,0,240,108.62,24.32,11.2,19.4,104,5.62,5.4,0.24,20.6,7,50.46,46.6,0.5324,11.22,12.4,66,0.4892,32,0,95.72,Away,SAS
201801030WAS,59.7,22.6,10.12,6.4,111.3,78.32,34.8,0.478,86.8,0.4348,37.8,0.2914,25,0.8402,21,13.6,240,108.94,23.92,11,21.8,104,7.8,7.4,0.2498,21.4,0.343,7.4,49.98,45.8,0.5322,9.6,10.4,65.4,0.4612,30.4,15.8,59.04,23.6,8.3,5.2,108.94,76.08,35.6,0.5148,85.2,0.4728,40,0.327,27.6,19.4,0,240,111.3,21.68,10,20.4,106.4,5.44,5.2,0.2514,21.2,7,50.02,45.6,0.5486,10.18,11,64,0.5236,33,0,95.52,Home,WAS
201801140NYK,56.14,22.2,10.56,6.4,111.3,80.44,34.4,0.4846,89.4,0.4442,39.8,0.2898,25.8,0.8148,20.8,17.6,245,108.32,22.98,11,20.8,107.6,9.3,9.4,0.249,22.2,0.3278,7.2,49.88,45.4,0.5338,9.82,11.2,67.2,0.4828,32.6,20.2,61.74,20,8.66,4.4,108.32,77.02,31.2,0.5368,68.2,0.5032,33.4,0.3046,23,16.4,0,197,111.3,19.56,6.8,16.4,110.4,6.08,4,0.2896,18.6,6.4,50.12,38,0.5688,11.92,9,49.6,0.5518,27,0,97.24,Away,NOP
201801150BRK,53.88,21.4,11.54,6.8,107.04,81.12,36.6,0.5014,87.8,0.4554,40,0.3312,28.8,0.7736,22,18.8,245,109.66,21.44,10.2,20.4,110,9.02,9.2,0.2568,22.6,0.369,8,50.38,46.8,0.5474,9.84,11.2,65.2,0.488,32,20.8,58.08,17.6,8.5,4.2,109.66,78.56,31.4,0.5092,69.6,0.4742,31.6,0.2898,22.4,16.6,0,197,107.04,18.88,7,17.4,107.4,6.66,4.6,0.3132,21,6.8,49.62,38.4,0.5476,12.16,9.4,48.6,0.5216,24.8,0,98.2,Away,NYK
201801190UTA,52.64,21.2,11.12,6.6,108.84,76.04,34,0.52,86.8,0.467,40.6,0.3382,29.2,0.7588,22,20.2,245,111.44,21.22,9.8,20.8,112.4,9,9.2,0.2614,22.8,0.4264,9.2,48.26,43.8,0.5636,10.9,12.4,64,0.4876,31.4,21.4,54.48,16.6,8.9,4.4,111.44,78.78,30,0.516,71,0.4762,32.4,0.2916,23,16.4,0,197,108.84,23.96,9.2,17.6,109.8,6.84,4.8,0.3194,22,7.8,51.74,39.2,0.5506,13.08,10.8,49,0.5146,24.6,0,98.74,Away,NYK
201801260PHO,53.22,22.6,12.86,7.6,106.34,76.34,34.6,0.5392,87.4,0.4878,42.6,0.307,26.8,0.7394,19.6,23.4,245,111.46,20.84,9,21.4,113.8,8.02,8.4,0.2544,22.4,0.4244,9,49.02,43.6,0.5734,12.28,14,65,0.5178,33.6,20.6,51.58,15.4,7.36,3.6,111.46,79.16,28.4,0.5094,72.4,0.466,32,0.2778,22,15.2,0,197,106.34,23.66,9.2,17.8,108.6,6.96,5,0.339,24.2,8.6,50.98,37.6,0.54,12.96,10.8,48.2,0.5006,23.4,0,100,Away,NYK
201801300NYK,52.3,21.8,12.1,7.2,104.42,75.06,36.6,0.529,87.6,0.4752,41.6,0.302,26.4,0.7588,19.6,26,245,109.94,21.98,9.6,21.6,112.2,7.82,8.2,0.2952,26,0.3994,9.4,49.98,46.2,0.5648,12.74,14.6,61.6,0.5244,32.2,20.6,51.6,14.4,8.26,3.8,109.94,78.02,28.2,0.482,74,0.435,30.2,0.2698,21.8,16,0,197,104.42,24.94,10.4,16.2,106.6,6.36,4.4,0.3406,24.8,9.4,50.02,38.6,0.5202,12.64,10.6,49.2,0.4488,20.8,0,99.9,Home,NYK
201802080TOR,55.38,21.8,12.96,7.4,106.54,75.78,37.4,0.5128,85.2,0.46,39.2,0.2738,23.2,0.7842,17.8,28.6,240,106.12,18.84,8.2,21.2,105.2,5.64,5.6,0.2928,25,0.395,9,48.82,45.6,0.5498,12.64,13.8,60.2,0.503,30.2,20.8,53.84,20.6,7.82,4.6,106.12,81.16,35.8,0.4822,91.2,0.4144,37.8,0.262,23.6,17.6,0,240,106.54,24.22,11.8,19.4,105.6,6.46,6.4,0.361,33,12.4,51.18,47.6,0.5196,10.64,12.2,58.2,0.4384,25.4,0,99.06,Home,TOR
201802120PHI,52.84,19.6,10.74,6.2,107.88,75.62,34,0.4854,84.6,0.436,37,0.2544,21.4,0.815,17.4,30.8,240,101.12,18.82,8,20.8,99.8,5.68,5.6,0.3146,26.6,0.3324,8.4,47.62,42,0.5296,14.4,15.8,58,0.494,28.6,21.4,57.02,22.8,9.1,5.2,101.12,81.18,35,0.5186,88.8,0.4502,39.6,0.2432,21.2,15,0.4,240,107.88,24.38,11,19.2,106.4,8.14,8,0.338,30.4,12.2,52.38,46,0.5446,12.02,13.4,58.4,0.4728,27.4,15.2,98.6,Home,PHI
201802140NYK,55.3,21.2,11.04,6.8,107.82,78.04,36,0.4912,84.4,0.4462,37.8,0.246,20.6,0.8162,16.8,30.6,240,101.68,18.88,7.8,18.8,100,5.88,5.8,0.3196,27,0.286,7.6,49.78,43.8,0.534,14.28,15.6,57.4,0.5226,30.2,23.8,57.32,23.2,7.66,4.2,101.68,81.12,33.8,0.5162,90,0.4506,40.2,0.2144,18.8,13.8,0.4,240,107.82,21.96,10.2,18.6,106,8.74,8.6,0.309,28,11.8,50.22,44,0.542,10.96,12,62,0.4618,28.4,15.2,98.3,Away,WAS
201802220ORL,54.76,21.8,11.82,7.2,113.38,79.96,34.4,0.4882,87.2,0.4468,39.2,0.2366,20.4,0.8328,17,32.2,240,104.16,20.28,9,17.8,102.6,5.88,5.8,0.3114,27,0.27,7.2,49.96,43.4,0.5318,12.76,14,60.2,0.5268,32,24.2,61.24,25.8,8.02,4.6,104.16,79.72,34.6,0.551,87.8,0.484,42.2,0.2422,20.8,15.4,0.4,240,113.38,20.04,8.8,16.8,111.6,8.94,8.8,0.2966,26.2,11.8,50.04,43.4,0.5782,10.96,11.8,61.6,0.498,30.4,15.2,98.44,Away,NYK
201803040SAC,56.92,23,13.36,8,112.72,81.26,33.4,0.4928,87.4,0.455,40,0.2408,20.8,0.8022,16.8,33.6,240,106.14,22.02,9.8,17.4,103.4,6.38,6.2,0.2742,23.8,0.2786,6.6,50.92,43.2,0.534,12.08,13.2,63.6,0.5202,33.4,25.4,60.72,25.6,7.12,4.4,106.14,77.98,33.8,0.5546,87.2,0.487,42.2,0.2116,18,13.6,0.4,240,112.72,18.74,7.8,17.8,109.8,8.78,8.6,0.308,27,11.8,49.08,41.6,0.5794,11.14,11.8,60.2,0.5082,30.4,15.2,97.38,Home,SAC
201803060POR,57.4,23.4,13.2,7.8,113.72,78.42,31.8,0.4976,87.4,0.4598,40.4,0.2336,20.2,0.769,15.8,35.2,240,107.04,23.94,10.6,18.2,103.2,7.08,6.8,0.255,22.2,0.3004,6.6,50.52,42.4,0.5342,11.94,13,65.2,0.515,33.8,25.6,58.88,23.8,6.6,4.2,107.04,76.06,32.4,0.5584,84.4,0.4828,40.6,0.2414,20,15.6,0.4,240,113.72,21.58,9,17.4,109.4,7.42,7.2,0.2988,25,12.6,49.48,41.4,0.5888,13.12,14,59.4,0.4668,28,15.2,96.22,Home,POR
201803110NYK,60.7,26.6,12.68,7.6,112.94,79.18,34.2,0.5298,90.2,0.4824,43.6,0.2166,19.6,0.7736,15.4,31.6,240,114.86,26.68,12,17.6,111.2,6.66,6.4,0.2694,24.4,0.3418,8.6,52.78,46.2,0.5604,10.42,11.4,65.8,0.5308,35,30.8,56.2,22.6,5.8,3.8,114.86,73.32,32.2,0.5346,87,0.4644,40.4,0.232,20,16.2,0,240,112.94,20.82,9.2,16.8,109,6.16,6,0.296,25.4,12,47.22,41.4,0.5702,11.64,12.6,61.6,0.4546,28.4,0,96.54,Away,TOR
201803150NYK,61.92,26.2,11.28,6.4,112.5,79.78,33.2,0.5194,90.8,0.4636,42.2,0.2482,22.6,0.7394,16.6,26.8,240,115.02,30.34,14.6,18.6,111.2,6.88,6.6,0.3008,27.4,0.3592,10.2,53.36,47.8,0.5494,10.72,12,63.4,0.5028,32,24.2,58.42,23.6,6.98,4.4,115.02,69.66,33.2,0.5418,85,0.475,40.4,0.25,21.2,16.4,0,240,112.5,20.22,8.6,18.4,108.4,6.38,6.2,0.3028,25.6,11.2,46.64,41.8,0.5752,12.1,13,59.4,0.4816,29.2,0,96.4,Away,PHI
201803170NYK,56.92,22.8,8.58,5,114.3,77.66,34.4,0.4988,89,0.44,39.2,0.277,24.8,0.74,18.4,27.6,240,110.8,28.5,14,18.2,107.4,6.86,6.6,0.3236,29,0.3578,10.6,51.86,48.4,0.5356,11.1,12.4,60,0.4762,28.6,25.4,55.2,22.8,7.38,4.4,110.8,71.5,35.2,0.535,88.4,0.4694,41.6,0.2306,20.2,16,0,240,114.3,22.34,10,19.8,110.6,6.36,6.2,0.297,26,11.4,48.14,45.2,0.5686,11.02,12,62.4,0.4732,30.2,0,96.76,Home,NYK
201803250WAS,59.1,23.8,7.84,4.8,112.5,75.32,34.6,0.501,89,0.4422,39.4,0.27,24.2,0.769,18.4,29,240,110.48,26.74,13,18.2,107.8,7.22,7,0.3258,29.2,0.3552,10.6,50.48,47.6,0.5392,11.3,12.6,59.8,0.4808,28.8,26,57.96,23.6,8,4.8,110.48,73.26,35.4,0.5212,88.6,0.4638,41.2,0.2578,22.6,17.2,0,240,112.5,24.68,11.4,19.4,109.6,7.38,7.2,0.2708,23.8,10,49.52,46.8,0.5562,11.38,12.6,64.8,0.4716,31.2,0,97.42,Away,NYK
201803260CHO,56.36,24.6,5.22,3.6,114.52,76.62,34.6,0.5196,93.4,0.4606,43.2,0.2548,23.4,0.8356,18.6,30.4,245,115.96,27.86,13.4,19.8,116,6.86,6.8,0.3372,31.4,0.3416,11,51.58,48,0.5588,10.26,11.8,62,0.5132,32.2,26.6,55.18,19.4,7.8,4,115.96,72.14,28.4,0.5316,74.4,0.4774,35.2,0.2588,17.8,13,0,197,114.52,23.38,8.6,17.2,114.8,7.46,6.4,0.2496,18,6.2,48.42,37,0.565,10.28,8.8,56.4,0.5426,29,0,97.98,Home,CHO
201803280PHI,53.86,22.2,5.82,4,115.04,74.5,34.2,0.4876,93.6,0.4362,41,0.2564,23.6,0.8134,18.2,36.8,245,108,25.04,12.6,20.4,109.8,6.98,7,0.328,30.6,0.3082,9.6,48.74,46.8,0.5276,10.98,12.8,63,0.4922,31.4,22.2,59.8,22,7.38,3.8,108,74.96,31.4,0.5338,76.4,0.4782,36.2,0.2594,18.4,13,0.4,197,115.04,25.5,9.8,17.2,117.2,7.72,6.8,0.265,20,6.6,51.26,41.2,0.5648,10.4,9.2,56.4,0.5514,29.6,15.2,99.7,Home,PHI
201804030NYK,54.86,22,6.62,4.4,108.72,75.44,35.8,0.4776,93,0.43,40.2,0.2226,20.4,0.8232,16.4,47.6,245,105.24,22.92,11,18.6,105.6,6.88,6.8,0.3284,30.4,0.2884,8.8,48.98,46.8,0.5174,10.7,12.2,62.6,0.496,31.4,26.8,59.58,20.2,9.36,4.8,105.24,77.08,31.2,0.499,76.2,0.4446,33.2,0.2322,16,11.8,0.4,197,108.72,24.56,9.6,15.6,109.8,7.2,6.2,0.2818,21.4,6.4,51.02,40.8,0.532,10.36,9,54.8,0.5202,26.8,15.2,98.32,Away,ORL
201710210UTA,46.9,15,8.3,4,103.3,81.1,30,0.481,78,0.41,32,0.244,19,0.632,12,1,240,93.6,19,8,16,87,15.1,14,0.423,33,0.333,11,48.1,38,0.504,16.4,17,45,0.467,21,1,57.9,22,8.9,4,93.6,81,34,0.552,77,0.494,38,0.182,14,11,0,240,103.3,18.9,7,21,96,11.8,11,0.377,29,9,51.9,41,0.577,17.8,18,48,0.604,29,0,93,Home,UTA
